[4:1];[4:5];[7:3];[7:7];[7:10];[7:13];[7:21];[7:22]
1.13138;1.88609;2.33614;1954.83;6.35127;0.132049;0.0181583;0.329919
1.13458;1.88273;2.23051;1950.99;6.35127;0.132049;0.0183947;0.331047
1.14008;1.88594;2.23051;1953.74;6.38021;0.131812;0.0181583;0.325126
1.14466;1.88945;2.23056;1954.83;6.38021;0.131812;0.0181583;0.380676
1.13809;1.87968;2.23056;1955.93;6.38021;0.131812;0.0181583;0.371653
1.14069;1.87999;2.33612;1954.47;6.38021;0.131812;0.0183947;0.383496
1.15625;1.8867;2.33612;1951.17;6.33681;0.131812;0.0183947;0.334713
1.16419;1.88533;2.11969;1958.5;6.33681;0.131812;0.0183947;0.376729
1.16724;1.88441;2.11969;1949.52;6.2934;0.131812;0.0183947;0.345146
1.1648;1.88212;2.23054;1957.21;6.2934;0.131812;0.0183947;0.381522
1.16052;1.87541;2.23054;1952.64;6.25;0.132049;0.0183947;0.354452
1.16632;1.88243;2.23054;1956.48;6.25;0.132049;0.0183947;0.381804
1.17456;1.8925;2.23054;1950.26;6.23553;0.132049;0.0183947;0.357836
1.17243;1.89021;2.11967;1953.92;6.23553;0.132049;0.0183947;0.357836
1.16678;1.88609;2.11967;1955.93;6.23553;0.132049;0.0183947;0.333867
1.15381;1.88182;2.33611;1953;6.2066;0.131812;0.0183947;0.331611
1.14374;1.88029;2.33611;1954.83;6.19213;0.132049;0.0181583;0.377574
1.14359;1.8954;2.23052;1953.74;6.19213;0.132049;0.0181583;0.347402
1.1529;1.9012;2.23052;1953.74;6.17766;0.132049;0.0183947;0.371653
1.14389;1.8922;2.11967;1954.47;6.17766;0.132049;0.0183947;0.336123
1.14389;1.87922;2.11967;1953.19;6.16319;0.132049;0.0183947;0.369115
1.1474;1.88151;2.23052;1958.31;6.16319;0.132049;0.0183947;0.369115
1.14115;1.88502;2.23052;1956.85;6.16319;0.132049;0.0183947;0.371935
1.14969;1.88762;2.23054;1952.82;6.16319;0.132049;0.0183947;0.332175
1.15717;1.88853;2.23054;1956.3;6.16319;0.132049;0.0183947;0.371935
1.15427;1.87739;2.23054;1955.57;6.14873;0.131812;0.0183947;0.328791
1.15579;1.87114;2.23054;1954.47;6.14873;0.132049;0.0183947;0.367423
1.16419;1.87709;2.23056;1954.28;6.14873;0.132049;0.0183947;0.342609
1.15686;1.88258;2.23056;1958.13;6.14873;0.131812;0.0181583;0.367423
1.15579;1.88136;2.23052;1953.19;6.14873;0.131812;0.0181583;0.349376
1.15763;1.88106;2.23052;1955.93;6.13426;0.132049;0.0183947;0.374473
1.15656;1.87556;2.23054;1955.93;6.13426;0.132049;0.0183947;0.374473
1.16129;1.8719;2.23054;1954.28;6.14873;0.132758;0.0181583;0.368269
1.16114;1.87922;2.23054;1955.93;6.14873;0.132758;0.0181583;0.345992
1.14755;1.88243;2.23054;1957.4;6.13426;0.132995;0.0183947;0.358682
1.14801;1.88502;2.23052;1951.9;6.13426;0.132995;0.0183947;0.339225
1.14664;1.89189;2.23052;1956.85;6.13426;0.133231;0.0183947;0.361219
1.13748;1.88838;2.23052;1951.17;6.13426;0.133231;0.0183947;0.340635
1.1387;1.88304;2.23052;1953.74;6.13426;0.133231;0.0181583;0.344301
1.13443;1.88548;2.23051;1951.9;6.13426;0.133231;0.0181583;0.352478
1.1294;1.88945;2.23051;1954.28;6.13426;0.132995;0.0183947;0.333021
1.13397;1.89647;2.23052;1954.28;6.13426;0.132995;0.0183947;0.333021
1.13779;1.89921;2.23052;1954.47;6.13426;0.132995;0.0183947;0.343455
1.13581;1.89464;2.23052;1956.12;6.13426;0.132995;0.0183947;0.383496
1.14496;1.88762;2.23052;1951.35;6.13426;0.133231;0.0181583;0.332457
1.14649;1.88518;2.11969;1955.93;6.13426;0.133231;0.0181583;0.38688
1.15488;1.89036;2.11969;1951.9;6.13426;0.132995;0.0181583;0.329355
1.15213;1.89189;2.23054;1955.75;6.13426;0.132995;0.0181583;0.382086
1.15396;1.89067;2.23051;1953.74;6.13426;0.133231;0.0183947;0.34994
1.15976;1.8893;2.23051;1958.68;6.13426;0.133231;0.0183947;0.35135
1.15961;1.88426;2.23052;1950.07;6.13426;0.133231;0.0183947;0.347966
1.15808;1.87755;2.23052;1951.35;6.13426;0.133231;0.0183947;0.347966
1.16754;1.88396;2.23052;1959.41;6.13426;0.133231;0.0183947;0.34994
1.16724;1.88869;2.11967;1954.83;6.13426;0.133231;0.0181583;0.377856
1.16327;1.88258;2.11967;1953.92;6.13426;0.133231;0.0183947;0.367141
1.15946;1.88609;2.23054;1956.12;6.13426;0.133231;0.0183947;0.3584
1.15244;1.88502;2.23054;1951.17;6.13426;0.133231;0.0181583;0.375601
1.15366;1.88228;2.23052;1957.76;6.13426;0.133231;0.0181583;0.346274
1.15824;1.89311;2.11967;1952.82;6.13426;0.133231;0.0183947;0.372217
1.15106;1.8922;2.11967;1951.9;6.13426;0.133231;0.0183947;0.331611
1.14344;1.88045;2.23052;1957.76;6.13426;0.133231;0.0183947;0.373909
1.14298;1.88762;2.23052;1957.21;6.13426;0.133231;0.0183947;0.373909
1.14313;1.89403;2.23051;1954.65;6.13426;0.132995;0.0183947;0.376165
1.14878;1.88884;2.23051;1956.12;6.13426;0.132995;0.0183947;0.329919
1.15946;1.89616;2.23052;1954.65;6.13426;0.132995;0.0183947;0.368833
1.15183;1.88853;2.23052;1953.19;6.13426;0.132995;0.0183947;0.341481
1.14755;1.87327;2.23052;1958.31;6.13426;0.132995;0.0183947;0.363193
1.15763;1.88716;2.23052;1954.65;6.13426;0.132995;0.0183947;0.343173
1.15595;1.89189;2.23052;1958.13;6.13426;0.132995;0.0183947;0.370525
1.15351;1.87892;2.23052;1957.58;6.13426;0.133231;0.0183947;0.356708
1.16175;1.87938;2.11967;1953.74;6.13426;0.133231;0.0183947;0.359246
1.15839;1.8809;2.11967;1957.58;6.13426;0.133231;0.0183947;0.359246
1.1593;1.86793;2.11967;1954.65;6.13426;0.132995;0.0181583;0.355862
1.16068;1.88136;2.11967;1955.02;6.13426;0.132995;0.0181583;0.357554
1.15457;1.88136;2.11967;1954.28;6.13426;0.132995;0.0181583;0.342891
1.15167;1.86763;2.23052;1955.57;6.13426;0.132995;0.0181583;0.344301
1.15457;1.87709;2.11965;1955.57;6.13426;0.132995;0.0183947;0.361783
1.14817;1.87785;2.11965;1957.4;6.13426;0.132995;0.0183947;0.333303
1.1474;1.87205;2.11965;1957.95;6.13426;0.132995;0.0183947;0.347966
1.13916;1.88502;2.11965;1953.37;6.13426;0.132995;0.0183947;0.35981
1.13169;1.88792;2.11965;1957.76;6.13426;0.132995;0.0183947;0.372781
1.13626;1.88121;2.33612;1957.95;6.13426;0.132995;0.0183947;0.354734
1.1442;1.8925;2.33612;1956.48;6.13426;0.132995;0.0183947;0.362629
1.14405;1.88884;2.11969;1953.74;6.11979;0.132995;0.0183947;0.363193
1.13718;1.88579;2.11969;1955.75;6.11979;0.132995;0.0183947;0.340071
1.1471;1.89586;2.11969;1952.09;6.11979;0.132995;0.0183947;0.35135
1.14847;1.89952;2.11967;1956.12;6.13426;0.132995;0.0181583;0.342327
1.14603;1.89204;2.11967;1951.72;6.13426;0.132995;0.0181583;0.353324
1.15579;1.89372;2.23052;1952.27;6.13426;0.132995;0.0183947;0.338379
1.15534;1.88884;2.23052;1952.09;6.13426;0.132995;0.0183947;0.338379
1.15869;1.88746;2.11965;1952.82;6.11979;0.133231;0.0183947;0.343173
1.15808;1.8954;2.11965;1954.83;6.11979;0.133231;0.0183947;0.343173
1.15991;1.89494;2.11965;1953.92;6.13426;0.132995;0.0183947;0.358964
1.16052;1.88746;2.23052;1956.67;6.13426;0.132995;0.0183947;0.369115
1.16114;1.88746;2.11967;1950.26;6.13426;0.133231;0.0183947;0.348812
1.16403;1.87816;2.11967;1956.67;6.13426;0.133231;0.0183947;0.365731
1.15274;1.87831;2.11967;1952.82;6.2066;0.133231;0.0181583;0.35981
1.15381;1.88228;2.11967;1953.74;6.2066;0.133231;0.0181583;0.367705
1.15;1.88151;2.11965;1955.38;6.26447;0.132995;0.0181583;0.367141
1.14527;1.88304;2.11965;1955.38;6.26447;0.132995;0.0181583;0.338943
1.13672;1.87938;2.33614;1951.9;6.32234;0.133231;0.0181583;0.35699
1.14221;1.87572;2.33614;1951.9;6.32234;0.133231;0.0181583;0.35699
1.14145;1.88273;2.33614;1953.19;6.35127;0.133231;0.0181583;0.342891
1.14862;1.88273;2.23052;1957.03;6.35127;0.132995;0.0183947;0.358682
1.14893;1.88151;2.23052;1953.19;6.35127;0.132995;0.0183947;0.339507
1.14603;1.88594;2.23052;1955.93;6.36574;0.132995;0.0181583;0.342891
1.15503;1.8838;2.11967;1953.55;6.32234;0.132995;0.0181583;0.371371
1.15976;1.88273;2.11967;1955.93;6.32234;0.132995;0.0181583;0.335559
1.15656;1.8922;2.23052;1953.19;6.27893;0.133231;0.0183947;0.365731
1.16754;1.88869;2.23052;1957.95;6.27893;0.133231;0.0183947;0.365731
1.16678;1.8893;2.23052;1955.57;6.23553;0.133231;0.0183947;0.369679
1.16388;1.89021;2.23052;1955.57;6.23553;0.133231;0.0183947;0.369679
1.159;1.88075;2.23052;1955.57;6.23553;0.133231;0.0183947;0.342891
1.16175;1.88548;2.23051;1954.28;6.22107;0.132995;0.0181583;0.328228
1.16297;1.8957;2.23051;1952.45;6.19213;0.132995;0.0183947;0.368833
1.16297;1.88472;2.23054;1958.13;6.19213;0.132995;0.0183947;0.342609
1.15824;1.88014;2.23051;1958.31;6.19213;0.133231;0.0176854;0.369679
1.14771;1.8838;2.23051;1952.45;6.19213;0.133231;0.0176854;0.333021
1.15137;1.87922;2.11967;1959.41;6.16319;0.132995;0.0169761;0.365731
1.14588;1.88823;2.11967;1954.65;6.16319;0.132995;0.0169761;0.366577
1.1387;1.89235;2.23051;1957.21;6.16319;0.132995;0.0172125;0.344864
1.13504;1.87724;2.23051;1955.02;6.16319;0.132995;0.0172125;0.344864
1.13214;1.87831;2.23051;1956.12;6.14873;0.132995;0.0169761;0.377292
1.12573;1.88243;2.11967;1951.9;6.14873;0.132995;0.0169761;0.359246
1.13489;1.88029;2.23052;1957.58;6.14873;0.133231;0.0172125;0.331329
1.13062;1.89036;2.23052;1951.54;6.14873;0.133231;0.0172125;0.366295
1.13581;1.88975;2.33614;1955.2;6.14873;0.132995;0.0172125;0.3271
1.1384;1.87892;2.33614;1957.95;6.14873;0.132995;0.0172125;0.370525
1.1416;1.88106;2.33612;1951.17;6.13426;0.133231;0.0172125;0.319204
1.14878;1.88441;2.33612;1957.58;6.13426;0.133231;0.0172125;0.373345
1.15274;1.88396;2.11969;1954.1;6.13426;0.133231;0.0172125;0.336123
1.15869;1.88838;2.11969;1951.17;6.13426;0.133231;0.0172125;0.336123
1.16052;1.88823;2.11969;1955.2;6.14873;0.132995;0.0172125;0.35276
1.1651;1.88289;2.23051;1957.4;6.14873;0.132995;0.0172125;0.378702
1.17075;1.88319;2.11967;1948.43;6.14873;0.132995;0.0172125;0.344864
1.17105;1.88365;2.11967;1955.38;6.14873;0.132995;0.0172125;0.378702
1.16342;1.88212;2.11967;1952.64;6.22107;0.132995;0.0169761;0.360937
1.1648;1.88228;2.11967;1953.55;6.22107;0.132995;0.0169761;0.364321
1.16358;1.88518;2.11967;1950.26;6.27893;0.132758;0.0169761;0.367705
1.15473;1.8777;2.11967;1957.58;6.27893;0.132758;0.0169761;0.360374
1.1503;1.87694;2.23054;1950.26;6.32234;0.133231;0.0172125;0.365449
1.15229;1.8809;2.23054;1955.93;6.32234;0.133231;0.0172125;0.365449
1.14069;1.87739;2.23054;1952.82;6.32234;0.133231;0.0172125;0.335841
1.13825;1.87556;2.11965;1950.81;6.36574;0.132995;0.0169761;0.3271
1.1474;1.87907;2.23054;1952.45;6.38021;0.132995;0.0172125;0.376447
1.13748;1.87617;2.23054;1954.65;6.38021;0.132995;0.0172125;0.348248
1.14115;1.87739;2.11967;1952.09;6.32234;0.133231;0.0169761;0.373909
1.15854;1.88212;2.11967;1953.37;6.32234;0.133231;0.0169761;0.34571
1.15198;1.88273;2.11965;1957.58;6.27893;0.132995;0.0169761;0.374473
1.15885;1.87312;2.11965;1952.09;6.27893;0.132995;0.0169761;0.340353
1.16144;1.87816;2.23051;1953.74;6.25;0.132995;0.0172125;0.371371
1.15625;1.88136;2.23051;1955.38;6.22107;0.132995;0.0172125;0.353888
1.16419;1.88716;2.11967;1952.09;6.22107;0.132995;0.0169761;0.365167
1.16937;1.89357;2.11967;1952.27;6.19213;0.132995;0.0169761;0.349658
1.16495;1.8838;2.23054;1956.67;6.19213;0.132995;0.0169761;0.374755
1.1619;1.87678;2.23054;1952.82;6.19213;0.132995;0.0169761;0.335277
1.16266;1.87999;2.23054;1954.1;6.17766;0.132995;0.0169761;0.34571
1.15869;1.88533;2.23051;1953.92;6.17766;0.132995;0.0169761;0.338097
1.15366;1.88762;2.11967;1954.65;6.17766;0.132995;0.0172125;0.371653
1.15045;1.88594;2.11967;1951.17;6.16319;0.132995;0.0172125;0.364039
1.13855;1.8777;2.23054;1957.76;6.16319;0.133231;0.0172125;0.355298
1.13916;1.87709;2.23054;1956.85;6.16319;0.133231;0.0172125;0.355298
1.13336;1.88304;2.23051;1957.76;6.14873;0.133231;0.0169761;0.357554
1.13428;1.89113;2.23051;1955.38;6.16319;0.133231;0.0169761;0.376447
1.13474;1.88731;2.23052;1954.47;6.16319;0.133231;0.0172125;0.342045
1.13626;1.88029;2.23052;1953.55;6.16319;0.133231;0.0172125;0.361783
1.12879;1.8751;2.11967;1955.75;6.14873;0.133231;0.0172125;0.328791
1.13413;1.878;2.11967;1950.44;6.14873;0.133231;0.0172125;0.360656
1.14954;1.88975;2.11965;1956.48;6.14873;0.132995;0.0172125;0.331047
1.14908;1.89296;2.11965;1959.23;6.14873;0.132995;0.0172125;0.368551
1.14679;1.88304;2.23054;1951.72;6.13426;0.132995;0.0172125;0.328228
1.1445;1.87785;2.23054;1950.07;6.13426;0.132995;0.0172125;0.347684
1.15351;1.88746;2.23054;1958.31;6.13426;0.132995;0.0172125;0.381522
1.16388;1.88945;2.23054;1953;6.13426;0.132995;0.0172125;0.334713
1.1677;1.88609;2.23052;1953.37;6.13426;0.132995;0.0172125;0.34712
1.15946;1.88121;2.23052;1956.3;6.13426;0.132995;0.0172125;0.376729
1.1561;1.88151;2.23052;1955.57;6.13426;0.133231;0.0172125;0.342891
1.16678;1.88655;2.11967;1959.05;6.13426;0.133231;0.0172125;0.367141
1.16052;1.89708;2.23054;1952.27;6.13426;0.132995;0.0172125;0.358682
1.15991;1.89006;2.23054;1953.92;6.13426;0.132995;0.0172125;0.369397
1.15396;1.87755;2.23052;1956.3;6.13426;0.133231;0.0172125;0.374191
1.15396;1.8806;2.23052;1957.21;6.13426;0.132995;0.0172125;0.329355
1.14939;1.88334;2.11969;1955.93;6.13426;0.132995;0.0172125;0.359246
1.1471;1.88426;2.11969;1954.28;6.13426;0.132995;0.0172125;0.367141
1.14588;1.89143;2.11969;1955.02;6.13426;0.132995;0.0172125;0.337533
1.14939;1.89158;2.11967;1958.13;6.13426;0.132995;0.0172125;0.355298
1.14939;1.88045;2.23051;1952.82;6.13426;0.133231;0.0169761;0.358682
1.15167;1.88075;2.23051;1957.03;6.13426;0.133231;0.0169761;0.371089
1.15213;1.88563;2.23052;1955.38;6.13426;0.132995;0.0172125;0.364321
1.14939;1.88151;2.23052;1954.28;6.13426;0.132995;0.0172125;0.35699
1.15152;1.89158;2.11967;1954.28;6.13426;0.133231;0.0172125;0.35135
1.15335;1.88914;2.11967;1957.95;6.13426;0.133231;0.0172125;0.355016
1.15579;1.87816;2.11967;1953;6.13426;0.132995;0.0172125;0.342045
1.16281;1.8867;2.11967;1954.83;6.13426;0.132995;0.0172125;0.362065
1.16175;1.88777;2.11967;1956.67;6.13426;0.133231;0.0172125;0.34571
1.16129;1.88121;2.23054;1955.02;6.22107;0.133231;0.0172125;0.336969
1.1648;1.89189;2.23054;1952.09;6.22107;0.133231;0.0172125;0.353324
1.15839;1.88975;2.33614;1952.64;6.27893;0.132995;0.0172125;0.345146
1.15351;1.87892;2.23054;1956.48;6.27893;0.132995;0.0172125;0.369397
1.16251;1.88746;2.23054;1952.27;6.32234;0.133231;0.0172125;0.34994
1.1564;1.88731;2.23052;1956.3;6.32234;0.133231;0.0172125;0.37701
1.14832;1.87526;2.23052;1956.67;6.32234;0.133231;0.0172125;0.371371
1.14374;1.88777;2.33614;1954.65;6.35127;0.133231;0.0176854;0.359528
1.13764;1.89021;2.33614;1957.03;6.35127;0.133231;0.0176854;0.338661
1.13306;1.87633;2.11967;1956.12;6.38021;0.133231;0.0183947;0.35417
1.14267;1.88258;2.11967;1956.3;6.38021;0.133231;0.0183947;0.342609
1.13886;1.88121;2.33614;1957.58;6.32234;0.133231;0.0183947;0.363475
1.1384;1.87251;2.33614;1954.1;6.27893;0.132995;0.0183947;0.348812
1.14344;1.87968;2.11967;1953.92;6.27893;0.132995;0.0183947;0.345428
1.14267;1.88472;2.11967;1954.83;6.25;0.132995;0.0183947;0.376447
1.14557;1.88258;2.11965;1954.83;6.25;0.132995;0.0183947;0.331047
1.15229;1.88701;2.11965;1954.83;6.25;0.132995;0.0183947;0.331047
1.15442;1.88441;2.23054;1957.76;6.22107;0.133231;0.0183947;0.34853
1.15045;1.88579;2.23054;1952.27;6.22107;0.133231;0.0183947;0.346274
1.15564;1.89067;2.23054;1955.2;6.19213;0.133231;0.0183947;0.349094
1.15839;1.89036;2.23054;1950.62;6.19213;0.133231;0.0183947;0.343737
1.15656;1.89342;2.23054;1950.99;6.17766;0.132995;0.0183947;0.344864
1.16068;1.89204;2.23054;1954.83;6.17766;0.132995;0.0183947;0.344864
1.16114;1.88869;2.11965;1954.47;6.17766;0.132995;0.0183947;0.358964
1.15824;1.89372;2.11965;1953.92;6.16319;0.133231;0.0183947;0.362911
1.1532;1.89632;2.11965;1950.81;6.16319;0.133231;0.0183947;0.360374
1.15518;1.89113;2.11965;1955.38;6.14873;0.132995;0.0183947;0.363193
1.14603;1.8925;2.23051;1951.72;6.14873;0.132995;0.0183947;0.350222
1.14466;1.89509;2.23051;1953.19;6.16319;0.132995;0.0183947;0.374473
1.15351;1.88945;2.11965;1955.93;6.16319;0.132995;0.0183947;0.358964
1.14282;1.88914;2.11965;1954.83;6.22107;0.133231;0.0183947;0.363475
1.1416;1.88716;2.11965;1955.75;6.22107;0.133231;0.0183947;0.336405
1.14923;1.88396;2.11967;1957.95;6.2934;0.133231;0.017449;0.347684
1.14389;1.8922;2.11967;1957.95;6.2934;0.133231;0.017449;0.345992
1.15259;1.88457;2.23054;1957.95;6.33681;0.132995;0.0172125;0.3584
1.15549;1.88121;2.23054;1957.21;6.33681;0.132995;0.0172125;0.365449
1.16007;1.88304;2.23054;1954.65;6.36574;0.132995;0.0172125;0.334995
1.16129;1.87449;2.23054;1955.75;6.36574;0.132995;0.0172125;0.360092
1.16495;1.88243;2.23054;1957.95;6.38021;0.133231;0.0172125;0.344582
1.15976;1.88762;2.11969;1952.82;6.38021;0.133231;0.0172125;0.367423
1.16709;1.88228;2.11969;1954.1;6.32234;0.132995;0.0172125;0.340071
1.16373;1.88228;2.11969;1957.76;6.32234;0.132995;0.0172125;0.375601
1.17212;1.88426;2.11969;1952.82;6.27893;0.133231;0.0169761;0.326254
1.16632;1.88045;2.23052;1956.67;6.27893;0.133231;0.0169761;0.389982
1.1619;1.8867;2.23052;1955.38;6.25;0.133231;0.0172125;0.327664
1.15473;1.88945;2.11969;1957.4;6.25;0.133231;0.0172125;0.379548
1.15091;1.8838;2.11969;1957.4;6.25;0.133231;0.0172125;0.379548
1.14359;1.88579;2.23054;1958.68;6.22107;0.133231;0.0169761;0.356708
1.13855;1.88869;2.23054;1951.72;6.22107;0.133231;0.0169761;0.331329
1.13886;1.88365;2.23054;1958.31;6.2066;0.132995;0.0169761;0.35417
1.1387;1.88823;2.23054;1954.83;6.17766;0.132995;0.0172125;0.340353
1.13092;1.89036;2.23054;1955.93;6.17766;0.132995;0.0172125;0.338943
1.12558;1.88396;2.23054;1954.1;6.17766;0.133231;0.0172125;0.387162
1.12833;1.88807;2.23052;1956.48;6.17766;0.133231;0.0172125;0.322024
1.13397;1.89265;2.23052;1951.9;6.16319;0.132995;0.0172125;0.359246
1.1416;1.88319;2.11969;1956.12;6.16319;0.132995;0.0172125;0.327382
1.14603;1.88472;2.11969;1951.9;6.16319;0.132995;0.0172125;0.327382
1.14405;1.88548;2.33614;1952.82;6.14873;0.132995;0.0172125;0.323434
1.14176;1.87663;2.33614;1952.82;6.14873;0.132995;0.0172125;0.323434
1.14633;1.88106;2.23052;1952.09;6.16319;0.132995;0.0172125;0.331893
1.15991;1.88853;2.23052;1954.65;6.14873;0.132995;0.0172125;0.377292
1.16632;1.88487;2.11965;1953.74;6.14873;0.132995;0.0172125;0.343455
1.16861;1.88197;2.11965;1958.13;6.14873;0.132995;0.0172125;0.351068
1.16358;1.88167;2.33612;1951.9;6.14873;0.132995;0.0172125;0.338943
1.15595;1.87572;2.33612;1956.12;6.13426;0.133231;0.0172125;0.360092
1.15656;1.88075;2.23054;1951.17;6.13426;0.133231;0.0172125;0.352478
1.16098;1.88594;2.23054;1957.21;6.13426;0.133231;0.0172125;0.352478
1.15305;1.87556;2.11967;1954.65;6.13426;0.133231;0.0172125;0.365167
1.15167;1.87541;2.11967;1954.65;6.13426;0.133231;0.0172125;0.365167
1.15274;1.8835;2.11967;1952.27;6.13426;0.133231;0.0172125;0.355862
1.14481;1.88228;2.11967;1957.4;6.13426;0.132995;0.0172125;0.35981
1.13855;1.87877;2.11969;1953;6.13426;0.132995;0.0172125;0.360092
1.14313;1.87831;2.11969;1955.02;6.13426;0.132995;0.0172125;0.364039
1.14374;1.87617;2.23054;1955.57;6.13426;0.132995;0.0172125;0.369961
1.15763;1.88136;2.23054;1954.47;6.13426;0.132995;0.0172125;0.35135
1.16297;1.88701;2.11967;1955.02;6.13426;0.132995;0.0172125;0.365167
1.15305;1.88121;2.11967;1957.21;6.13426;0.132995;0.0172125;0.343173
1.14969;1.87861;2.23052;1953;6.13426;0.132995;0.0172125;0.354734
1.16037;1.88472;2.23052;1957.58;6.13426;0.132995;0.0172125;0.357836
1.1622;1.88396;2.23052;1953;6.14873;0.132995;0.0172125;0.356144
1.16968;1.88304;2.23052;1955.57;6.2066;0.132995;0.0172125;0.342327
1.17594;1.88472;2.11967;1953.37;6.2066;0.132995;0.0172125;0.375883
1.16388;1.88106;2.11967;1955.93;6.27893;0.132995;0.0172125;0.32569
1.15946;1.87892;2.23054;1955.38;6.27893;0.132995;0.0172125;0.346274
1.1651;1.88624;2.23054;1958.13;6.32234;0.132995;0.0172125;0.336969
1.16068;1.88823;2.11967;1957.21;6.32234;0.132995;0.0172125;0.37842
1.16297;1.88334;2.11967;1958.13;6.32234;0.132995;0.0172125;0.346838
1.16129;1.88853;2.23054;1957.03;6.35127;0.133231;0.0172125;0.384906
1.14527;1.88624;2.23054;1955.93;6.36574;0.133231;0.0172125;0.384906
1.13611;1.88655;2.11969;1954.83;6.36574;0.133231;0.0172125;0.371935
1.13672;1.89342;2.11969;1950.07;6.32234;0.133231;0.0169761;0.362629
1.13748;1.89204;2.23054;1956.85;6.32234;0.133231;0.0169761;0.355016
1.13474;1.8896;2.23054;1949.71;6.26447;0.133231;0.0172125;0.342327
1.14557;1.88472;2.23052;1957.58;6.26447;0.133231;0.0172125;0.357836
1.13657;1.88838;2.23052;1954.1;6.25;0.133231;0.0172125;0.349658
1.14084;1.88853;2.23054;1954.83;6.25;0.133231;0.0172125;0.339789
1.13993;1.89174;2.23054;1951.9;6.22107;0.133231;0.0172125;0.330201
1.14374;1.89448;2.23054;1954.1;6.22107;0.132995;0.0172125;0.319204
1.14557;1.88899;2.23054;1953.92;6.19213;0.132995;0.0172125;0.319204
1.15274;1.88319;2.23052;1954.83;6.19213;0.133231;0.0172125;0.338379
1.1474;1.88304;2.23052;1958.13;6.19213;0.133231;0.0172125;0.375601
1.15183;1.88716;2.23054;1951.72;6.19213;0.133231;0.0172125;0.336969
1.15473;1.88838;2.23054;1957.21;6.16319;0.132995;0.0169761;0.369679
1.1529;1.89021;2.11969;1954.1;6.16319;0.132995;0.0169761;0.344582
1.16342;1.88518;2.11969;1951.54;6.16319;0.132995;0.0169761;0.335277
1.15717;1.87709;2.23052;1954.47;6.16319;0.132995;0.0172125;0.352196
1.16114;1.88182;2.23052;1953.74;6.14873;0.132995;0.0169761;0.352196
1.15579;1.88991;2.23051;1956.3;6.14873;0.132995;0.0169761;0.34712
1.14755;1.8838;2.23051;1952.82;6.14873;0.132995;0.0169761;0.3584
1.15076;1.88502;2.23054;1957.95;6.14873;0.133231;0.0172125;0.35276
1.14725;1.88472;2.23054;1954.47;6.13426;0.132995;0.0169761;0.365167
1.15274;1.87572;2.11967;1953.37;6.13426;0.132995;0.0169761;0.338943
1.16129;1.88807;2.11967;1956.67;6.13426;0.132995;0.0172125;0.366859
1.14954;1.89326;2.00271;1954.65;6.13426;0.132995;0.0172125;0.360656
1.1503;1.8864;2.33614;1957.03;6.13426;0.133231;0.0172125;0.351068
1.15;1.88869;2.33614;1954.83;6.13426;0.133231;0.0172125;0.356708
1.14633;1.88518;2.33614;1957.58;6.13426;0.133231;0.0172125;0.356708
1.15351;1.87587;2.23054;1954.28;6.13426;0.132995;0.0172125;0.355016
1.15854;1.88518;2.23054;1954.47;6.13426;0.132995;0.0169761;0.35699
1.16083;1.88869;2.23051;1956.85;6.13426;0.132995;0.0169761;0.339789
1.15351;1.87968;2.23051;1953.37;6.13426;0.133231;0.0172125;0.360937
1.15442;1.88655;2.33612;1954.28;6.13426;0.133231;0.0172125;0.347966
1.15854;1.89036;2.33612;1958.31;6.13426;0.132995;0.0172125;0.347966
1.16144;1.87968;2.23052;1956.85;6.13426;0.132995;0.0172125;0.367423
1.16541;1.88045;2.23052;1957.95;6.13426;0.133231;0.0172125;0.368269
1.16342;1.88014;2.23054;1956.3;6.13426;0.133231;0.0172125;0.342327
1.16358;1.87907;2.23054;1956.67;6.13426;0.133231;0.0172125;0.374191
1.16876;1.88518;2.23051;1807.98;6.13426;0.133231;0.0172125;0.0332739
1.16571;1.86061;2.23051;1786.56;6.13426;0.132995;0.0169761;18.158
1.15351;1.81361;2.23051;1825.2;6.13426;0.132995;0.0169761;18.0818
1.16388;1.77928;2.11969;1825.38;6.13426;0.133231;0.0172125;17.9817
1.16526;1.75151;2.11969;1709.84;6.13426;0.133231;0.0172125;18.4524
1.15686;1.72694;1.87843;1640.44;6.13426;0.132995;0.0172125;0.0346838
1.16373;1.70787;1.87843;1634.22;6.13426;0.132995;0.0172125;18.3647
1.1677;1.6775;0;1620.85;6.13426;0.132995;0.0172125;18.4369
1.1561;1.64042;2.00267;1607.85;6.13426;0.132995;0.0172125;18.4095
1.15885;1.59007;2.00267;1597.05;6.13426;0.132995;0.0172125;18.4402
1.15488;1.55268;2.11967;1547.79;6.13426;0.132995;0.0172125;18.4222
1.15534;1.5243;1.87839;1518.31;6.13426;0.133231;0.0172125;18.4236
1.15137;1.49073;1.87839;1509.7;6.13426;0.133231;0.0172125;18.4307
1.14862;1.47364;1.87843;1471.07;6.2066;0.132995;0.0172125;18.4287
1.1445;1.45441;1.87843;1453.86;6.2066;0.132995;0.0172125;18.44
1.15213;1.44129;1.87843;1430.42;6.27893;0.132995;0.0172125;18.4312
1.14191;1.42252;1.74533;1408.08;6.27893;0.132995;0.0172125;18.4422
1.13901;1.40299;2.00267;1375.67;6.32234;0.133231;0.0172125;18.427
1.14145;1.38498;2.00267;1363.59;6.32234;0.133231;0.0172125;18.4343
